,text,created_at,id_str,user_id,user_location,user_followers_count,user_friends_count,user_favourites_count,retweet_count,favorite_count,label
786,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/vCviAg3hGi https://t.co/tGntWTaZAb,Wed Jun 29 09:41:16 +0000 2016,748088940121333760,744830387935940608,,4,40,0,0,0,cure
787,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/bZbCIMLH1v https://t.co/KI6VrFGB5I,Wed Jun 29 09:41:16 +0000 2016,748088940473651201,745171132303572997,,9,27,0,0,0,cure
788,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/qNBogKS5XO https://t.co/5x01Sjxpvt,Wed Jun 29 09:41:16 +0000 2016,748088939936776192,744982044787281920,,15,26,0,0,0,cure
789,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/Lxh0TuZPox https://t.co/LtogK043YA,Wed Jun 29 09:41:16 +0000 2016,748088940142333953,744849921690472448,,4,27,0,0,0,cure
790,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/90NpqVPkdD https://t.co/nCOhyCnlbN,Wed Jun 29 09:41:16 +0000 2016,748088939521540097,745177377991319552,,13,27,0,0,0,cure
791,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/wlPs6qQj1N https://t.co/GI3wchjBZt,Wed Jun 29 09:41:16 +0000 2016,748088940444286977,744975550834417664,,9,27,0,0,0,cure
792,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/6GPsU9m4wc https://t.co/8Bv7RJnVtG,Wed Jun 29 09:41:17 +0000 2016,748088940960178176,744834909496315905,,6,36,0,0,0,cure
793,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/g9uxECBCLc https://t.co/fW8ByLOyuX,Wed Jun 29 09:41:17 +0000 2016,748088941048274945,745172788193824768,,13,37,0,0,0,cure
794,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/e5KyMUzkMU https://t.co/ZIS85Q4VtG,Wed Jun 29 09:41:17 +0000 2016,748088941950078976,744835987021438977,,6,40,0,0,0,cure
795,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/1gBmGesF6o https://t.co/EofONG08VI,Wed Jun 29 09:41:17 +0000 2016,748088941891358721,744828810554646528,,14,40,0,0,0,cure
796,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/gZvCevBWSK https://t.co/jI2E7b1GMG,Wed Jun 29 09:41:17 +0000 2016,748088941555810304,745169345857257476,,57,76,0,0,0,cure
797,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/4SE3E2ZROQ https://t.co/YtAoRUzRKD,Wed Jun 29 09:41:17 +0000 2016,748088942969249792,744833315199455232,,11,36,0,0,0,cure
798,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/HF7rNetKPD https://t.co/Zu3Swf3U9A,Wed Jun 29 09:41:17 +0000 2016,748088942893752320,745175781303717888,,8,29,0,0,0,cure
799,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/Da4vHLpB5X https://t.co/fr0Aql2ExD,Wed Jun 29 09:41:17 +0000 2016,748088942902181888,745174218094968834,,9,18,0,0,0,cure
800,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/8xdYqoZwfO https://t.co/jq4ln2CU1C,Wed Jun 29 09:41:17 +0000 2016,748088943522963457,744848656692613120,,3,27,0,0,0,cure
801,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/WLMr4g1gOJ https://t.co/YDRMnB11Nk,Wed Jun 29 09:41:17 +0000 2016,748088944647016453,745177377991319552,,13,27,0,0,0,cure
802,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/Fe7LhAqqOL https://t.co/LHse6UYTFo,Wed Jun 29 09:41:17 +0000 2016,748088944537931777,744983632759132160,,6,27,0,0,0,cure
803,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/KkPMjYREoD https://t.co/iUKIn1QFqU,Wed Jun 29 09:41:18 +0000 2016,748088945183850496,744982044787281920,,15,26,0,0,0,cure
804,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/3O1wblr8D0 https://t.co/1nNHQjewwl,Wed Jun 29 09:41:17 +0000 2016,748088944374349824,744822563855994880,,3,20,0,0,0,cure
805,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/YbZZ2N6coc https://t.co/o9qED8WlWQ,Wed Jun 29 09:41:18 +0000 2016,748088945230020609,744975550834417664,,9,27,0,0,0,cure
806,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/3Kw9kYNarM https://t.co/PL0KJ5GoAz,Wed Jun 29 09:41:18 +0000 2016,748088945938857984,744849921690472448,,4,27,0,0,0,cure
807,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/fEO9IA1Zaa https://t.co/Yb5p2RyRXF,Wed Jun 29 09:41:18 +0000 2016,748088945699762176,744830387935940608,,4,40,0,0,0,cure
808,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/6Lw190WCPy https://t.co/jPwQsrM3Qt,Wed Jun 29 09:41:18 +0000 2016,748088946270212098,744835987021438977,,6,40,0,0,0,cure
809,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/fSbDrVQ366 https://t.co/jLl0vgUOpF,Wed Jun 29 09:41:18 +0000 2016,748088946337284096,744828810554646528,,14,40,0,0,0,cure
810,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/CFJ7hv4JwC https://t.co/OI9zlvnBOs,Wed Jun 29 09:41:18 +0000 2016,748088946152742912,745172788193824768,,13,37,0,0,0,cure
811,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/Hcck9M7Knh https://t.co/1crjZs7dEW,Wed Jun 29 09:41:18 +0000 2016,748088946861563904,745169345857257476,,57,76,0,0,0,cure
812,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/fmbt0EF1g4 https://t.co/GQZghDcVmJ,Wed Jun 29 09:41:18 +0000 2016,748088947482361857,744833315199455232,,11,36,0,0,0,cure
813,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/kFpTHqHvPT https://t.co/5Uc6rXWAEy,Wed Jun 29 09:41:18 +0000 2016,748088948665159681,745174218094968834,,9,18,0,0,0,cure
814,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/DyNV3niRL2 https://t.co/lfNNdlDzJp,Wed Jun 29 09:41:18 +0000 2016,748088949168472064,744983632759132160,,6,27,0,0,0,cure
815,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/KaZIKH0GG1 https://t.co/Iw5HwTR5EA,Wed Jun 29 09:41:18 +0000 2016,748088948589633536,745175781303717888,,8,29,0,0,0,cure
816,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/KLHQYc6gOe https://t.co/vgFvobpSeD,Wed Jun 29 09:41:18 +0000 2016,748088948174401536,744848656692613120,,3,27,0,0,0,cure
817,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/EKLVfWdMAg https://t.co/G4Id6LaBA0,Wed Jun 29 09:41:19 +0000 2016,748088949701128192,744982044787281920,,15,26,0,0,0,cure
818,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/NJXkXkm4Io https://t.co/VxToRNTdAb,Wed Jun 29 09:41:18 +0000 2016,748088949302669313,745177377991319552,,13,27,0,0,0,cure
819,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/XIAv9Ay8Ny https://t.co/3eYQ67B6c1,Wed Jun 29 09:41:19 +0000 2016,748088950904938496,744835987021438977,,6,40,0,0,0,cure
820,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/tWMEKJAieH https://t.co/mis1dimRDe,Wed Jun 29 09:41:19 +0000 2016,748088950506455041,744830387935940608,,4,40,0,0,0,cure
821,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/xWC9hO4Br5 https://t.co/yT4Di8kVrm,Wed Jun 29 09:41:19 +0000 2016,748088951668256768,744849921690472448,,4,27,0,0,0,cure
822,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/jE3mqaP7rK https://t.co/ZLWqPFe2iG,Wed Jun 29 09:41:19 +0000 2016,748088951693414400,744975550834417664,,9,27,0,0,0,cure
823,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/HjXJDC5LgH https://t.co/xoohXBJ8rX,Wed Jun 29 09:41:19 +0000 2016,748088951861239808,745169345857257476,,57,76,0,0,0,cure
824,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/pRvQeS6R5Q https://t.co/dj9uEFgDUP,Wed Jun 29 09:41:19 +0000 2016,748088952188342272,744828810554646528,,14,40,0,0,0,cure
825,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/Jl7hhCST1n https://t.co/XZvjqVOFcd,Wed Jun 29 09:41:19 +0000 2016,748088951634726913,745172788193824768,,13,37,0,0,0,cure
826,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/GhTKuXXIaz https://t.co/3nf0nFXMc4,Wed Jun 29 09:41:19 +0000 2016,748088953400549378,744983632759132160,,6,27,0,0,0,cure
827,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/Ks6fBsHa9L https://t.co/YbVE2Pw3CV,Wed Jun 29 09:41:19 +0000 2016,748088953421467648,745175781303717888,,8,29,0,0,0,cure
828,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/UJYra8XbDI https://t.co/PmvctXfdMO,Wed Jun 29 09:41:20 +0000 2016,748088953945763840,744848656692613120,,3,27,0,0,0,cure
829,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/MAII54nfom https://t.co/e3ZxlRLr9W,Wed Jun 29 09:41:20 +0000 2016,748088955095027712,744982044787281920,,15,26,0,0,0,cure
830,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/5rOemTh7BI https://t.co/s2k4EaqOx4,Wed Jun 29 09:41:20 +0000 2016,748088955468341249,744833315199455232,,11,36,0,0,0,cure
831,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/RlXDi4jFps https://t.co/b4l9TQdLSO,Wed Jun 29 09:41:20 +0000 2016,748088955598311426,744830387935940608,,4,40,0,0,0,cure
832,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/CkJqtLaAMr https://t.co/a2xDbIU3dc,Wed Jun 29 09:41:20 +0000 2016,748088955753504768,744835987021438977,,6,40,0,0,0,cure
833,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/sNwVJwnMrp https://t.co/Y1uVtq1xSU,Wed Jun 29 09:41:20 +0000 2016,748088956286205952,744849921690472448,,4,27,0,0,0,cure
834,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/4qqkca0AfQ https://t.co/4wmQxlp537,Wed Jun 29 09:41:20 +0000 2016,748088956395257856,745169345857257476,,57,76,0,0,0,cure
835,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/hBmpFeeklT https://t.co/Zng5T7NVWe,Wed Jun 29 09:41:20 +0000 2016,748088956412059648,745172788193824768,,13,37,0,0,0,cure
836,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/MZNZ9N6k5D https://t.co/4uFNFK8h8j,Wed Jun 29 09:41:20 +0000 2016,748088956542083072,745177377991319552,,13,27,0,0,0,cure
837,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/UIrGHHgqBc https://t.co/giJrMwoIWj,Wed Jun 29 09:41:20 +0000 2016,748088956923764736,744975550834417664,,9,27,0,0,0,cure
838,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/5xl0KBHG6V https://t.co/iofrOMhj52,Wed Jun 29 09:41:20 +0000 2016,748088956923744256,744828810554646528,,14,40,0,0,0,cure
839,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/qVz1UPy68D https://t.co/JimUmarsT8,Wed Jun 29 09:41:21 +0000 2016,748088957796126720,745174218094968834,,9,18,0,0,0,cure
840,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/caOBpYzgI4 https://t.co/nFA3dmaeci,Wed Jun 29 09:41:21 +0000 2016,748088958882484224,745175781303717888,,8,29,0,0,0,cure
841,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/q9H6FY59uW https://t.co/gNrpb2VqqD,Wed Jun 29 09:41:21 +0000 2016,748088958228140036,744848656692613120,,3,27,0,0,0,cure
842,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/va9LUWR9S5 https://t.co/jjPMLDGH4p,Wed Jun 29 09:41:21 +0000 2016,748088958194573312,744983632759132160,,6,27,0,0,0,cure
843,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/uSZx0UHNaI https://t.co/U5DawT1E4C,Wed Jun 29 09:41:21 +0000 2016,748088959436103680,744982044787281920,,15,26,0,0,0,cure
844,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/i9GthkGKXU https://t.co/2jAUtcKUca,Wed Jun 29 09:41:21 +0000 2016,748088960094605313,744830387935940608,,4,40,0,0,0,cure
845,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/yALN7NcEa4 https://t.co/uoLPxDUaaB,Wed Jun 29 09:41:21 +0000 2016,748088961105428485,744835987021438977,,6,40,0,0,0,cure
846,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/KPoxiDGXOn https://t.co/YvDhZ0mI3s,Wed Jun 29 09:41:21 +0000 2016,748088961751408640,745177377991319552,,13,27,0,0,0,cure
847,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/SxOyXFbcaY https://t.co/IXPx1XP6TX,Wed Jun 29 09:41:21 +0000 2016,748088961726242816,744828810554646528,,14,40,0,0,0,cure
848,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/VR4VXCCWKO https://t.co/AD7PZ01M50,Wed Jun 29 09:41:21 +0000 2016,748088961654882305,745169345857257476,,57,76,0,0,0,cure
849,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/67CZkyudv5 https://t.co/14176zYYnY,Wed Jun 29 09:41:22 +0000 2016,748088962103705600,744975550834417664,,9,27,0,0,0,cure
850,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/Z8THtwZJJj https://t.co/4mx8tClepx,Wed Jun 29 09:41:22 +0000 2016,748088963554934784,745175781303717888,,8,29,0,0,0,cure
851,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/qtcmsN0uuZ https://t.co/5Idj6sjXdq,Wed Jun 29 09:41:22 +0000 2016,748088962846064641,745174218094968834,,9,18,0,0,0,cure
852,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/JZ3EKo6p5Y https://t.co/9yLAlBqkh2,Wed Jun 29 09:41:22 +0000 2016,748088963466833920,744848656692613120,,3,27,0,0,0,cure
853,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/5VxvFVrxEc https://t.co/PedwkyEn3I,Wed Jun 29 09:41:22 +0000 2016,748088963970138114,744983632759132160,,6,27,0,0,0,cure
854,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/sk4IlGcrZR https://t.co/NJE366bL4U,Wed Jun 29 09:41:22 +0000 2016,748088964582543360,744982044787281920,,15,26,0,0,0,cure
855,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/HEleX0Whqi https://t.co/UtqaYCjFhG,Wed Jun 29 09:41:23 +0000 2016,748088967040372736,745169345857257476,,57,76,0,0,0,cure
856,My story on possible new Zika vaccine https://t.co/XmPKwepIsO,Wed Jun 29 09:41:35 +0000 2016,748089020014530560,482088337,,1459,706,32,0,0,cure
857,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/Xb70gkZAnc https://t.co/jbhARRSlv8,Wed Jun 29 09:42:02 +0000 2016,748089132216246272,744975550834417664,,9,27,0,0,0,cure
858,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/JRvPcBQaXS https://t.co/hbD5NawCaY,Wed Jun 29 09:42:02 +0000 2016,748089132476334080,744983632759132160,,6,27,0,0,0,cure
859,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/d8eBVmrNaj https://t.co/TXq9az1jk3,Wed Jun 29 09:42:02 +0000 2016,748089133797511168,745169345857257476,,57,76,0,0,0,cure
860,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/xrjgYeMJDx https://t.co/yWOKinQ1sH,Wed Jun 29 09:42:02 +0000 2016,748089132849602561,744848656692613120,,3,27,0,0,0,cure
861,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/BZlbdwwiLS https://t.co/hyTcdUkr7S,Wed Jun 29 09:42:04 +0000 2016,748089139413716992,745174218094968834,,9,18,0,0,0,cure
862,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/VThgW5rhCF https://t.co/nY3Yv35JNE,Wed Jun 29 09:42:04 +0000 2016,748089141426978816,744828810554646528,,14,40,0,0,0,cure
863,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/hofXLfCI6G https://t.co/8pwAV9Zz3t,Wed Jun 29 09:42:05 +0000 2016,748089144027406337,744849921690472448,,4,27,0,0,0,cure
864,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/gPamf6oS7H https://t.co/ON7Jb18d2y,Wed Jun 29 09:42:05 +0000 2016,748089143956119552,744835987021438977,,6,40,0,0,0,cure
865,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/MLpM6XFrcc https://t.co/BiU03wGxHV,Wed Jun 29 09:42:05 +0000 2016,748089144392327169,745177377991319552,,13,27,0,0,0,cure
866,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/TIEE6nL4S3 https://t.co/c0Xx2ysXhw,Wed Jun 29 09:42:05 +0000 2016,748089144543318017,745216951115522049,,6,27,0,0,0,cure
867,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/pUciPbjwWm https://t.co/LbmzfjCzXp,Wed Jun 29 09:42:05 +0000 2016,748089145352851456,745172788193824768,,13,37,0,0,0,cure
868,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/QL0JMGIIHT https://t.co/tTKgKBCPkQ,Wed Jun 29 09:42:05 +0000 2016,748089145008918529,745175781303717888,,8,29,0,0,0,cure
869,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/C3iaDZUb9Z https://t.co/7vawJViwqV,Wed Jun 29 09:42:05 +0000 2016,748089144803373056,744982044787281920,,15,26,0,0,0,cure
870,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/6BO5N9Zwqx https://t.co/upXjQtJGhR,Wed Jun 29 09:42:06 +0000 2016,748089148263673857,744830387935940608,,4,40,0,0,0,cure
871,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/LVtLuR69H7 https://t.co/H8O1hXJm93,Wed Jun 29 09:42:06 +0000 2016,748089148691513344,744971740107915265,,9,27,0,0,0,cure
872,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/Nw0HTTwRtE https://t.co/esXW3shFaG,Wed Jun 29 09:42:06 +0000 2016,748089148586614784,744833315199455232,,11,36,0,0,0,cure
873,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/j0e7XPuBvz https://t.co/gmTWKcs67t,Wed Jun 29 09:42:07 +0000 2016,748089151895965697,744834909496315905,,6,36,0,0,0,cure
874,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/gKdcL0uPzD https://t.co/XaNJP70hhO,Wed Jun 29 09:42:07 +0000 2016,748089152848035840,744822563855994880,,3,20,0,0,0,cure
875,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/AAaQZTIdFT https://t.co/5mTEN0brG2,Wed Jun 29 09:42:07 +0000 2016,748089153858863104,744837291013705728,,3,40,0,0,0,cure
876,Beth Israel’s Zika vaccine a ‘striking’ breakthrough https://t.co/YkBs0UHEZc #mcgnews https://t.co/GLwJaMjvws,Wed Jun 29 09:42:09 +0000 2016,748089162151006208,107087730,Maryland,1540,954,24,0,0,cure
877,Zika vaccine is to be tested on HUMANS for the first time - https://t.co/wfZbhaETWn https://t.co/cYQ005Mb5u,Wed Jun 29 09:43:54 +0000 2016,748089601995251712,719512068517466112,United States,1565,126,0,0,0,cure
878,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/9Shy5Jn4sZ https://t.co/XFV4xxtYlN,Wed Jun 29 09:44:13 +0000 2016,748089682009853952,745171132303572997,,9,27,0,0,0,cure
879,IN THE NEWS: Human trials of a Zika vaccine are expected by the end of the year after proving protective in mice https://t.co/d0IEdVFPYP,Wed Jun 29 09:45:42 +0000 2016,748090055424606208,82612443,"London, UK",14292,535,6,0,0,cure
880,RT @RCObsGyn: IN THE NEWS: Human trials of a Zika vaccine are expected by the end of the year after proving protective in mice https://t.co…,Wed Jun 29 09:46:13 +0000 2016,748090183631966208,3253851821,"South East, England",279,559,7,0,0,cure
881,RT @RCObsGyn: IN THE NEWS: Human trials of a Zika vaccine are expected by the end of the year after proving protective in mice https://t.co…,Wed Jun 29 09:46:39 +0000 2016,748090292813832193,2214206869,,26,139,51,0,0,cure
882,"RT @ScienceNews: This week in Zika: vaccine progress, infection insights https://t.co/ITGakY4pNG https://t.co/cY9lM3Ug7B",Wed Jun 29 09:49:10 +0000 2016,748090928586457088,3235871525,"Weissenbach an der Triesting, ",2208,4033,4857,0,0,cure
883,Zika vaccine 'works very well' in mice - BBC News https://t.co/lALtSGt14j https://t.co/HugjnrkBal,Wed Jun 29 09:49:19 +0000 2016,748090964833513477,2980362174,,3236,2341,0,0,0,cure
884,#life #style New Zika vaccine protects 100 per cent of mice from virus: SCIENTISTS in the... https://t.co/02HlapdW8C #natural #pure #dog,Wed Jun 29 09:49:33 +0000 2016,748091022404526083,3325456555,United Kingdom,1408,2293,15,0,0,cure
885,"@josefortunati #Zika #Zikavirus prevention and cure with nature cure #SaveUSA
#SaveBrazil https://t.co/yf70MCg56Q",Wed Jun 29 09:49:39 +0000 2016,748091046974808065,3282965840,India MO:  0091-9624114674,602,4884,3,0,0,cure
886,@josefortunati #Zika #Zikavirus prevention and cure with nature cure #SaveBrazil https://t.co/yf70MCg56Q,Wed Jun 29 09:49:56 +0000 2016,748091121910190080,3282965840,India MO:  0091-9624114674,602,4884,3,0,0,cure
887,"@Prefeitura_POA #Zika #Zikavirus prevention and cure with nature cure #SaveUSA
#SaveBrazil https://t.co/yf70MCg56Q",Wed Jun 29 09:50:15 +0000 2016,748091197789339648,3282965840,India MO:  0091-9624114674,602,4885,3,0,0,cure
888,@Prefeitura_POA #Zika #Zikavirus prevention and cure with nature cure #SaveBrazil https://t.co/yf70MCg56Q,Wed Jun 29 09:50:30 +0000 2016,748091263342149632,3282965840,India MO:  0091-9624114674,602,4885,3,0,0,cure
889,"@CEIC_POA #Zika #Zikavirus prevention and cure with nature cure #SaveUSA
#SaveBrazil https://t.co/yf70MCg56Q",Wed Jun 29 09:51:28 +0000 2016,748091504611057664,3282965840,India MO:  0091-9624114674,602,4886,3,0,0,cure
890,"@CEIC_POA #Zika #Zikavirus prevention and cure with nature cure
#SaveBrazil https://t.co/yf70MCg56Q",Wed Jun 29 09:51:43 +0000 2016,748091567966064640,3282965840,India MO:  0091-9624114674,602,4886,3,0,0,cure
891,Zika vaccine is to be tested on HUMANS for the first time - https://t.co/hZquALuHFa https://t.co/eoSjIgbgL8,Wed Jun 29 09:54:26 +0000 2016,748092253726457856,719841519327440896,United States,59,31,0,0,0,cure
892,Zika vaccine is to be tested on HUMANS for the first time - https://t.co/Mx6AG4N2ne https://t.co/dH0NN0fLIB,Wed Jun 29 09:54:28 +0000 2016,748092262190563328,721830153916149762,United States,55,31,0,0,0,cure
893,Zika vaccine is to be tested on HUMANS for the first time - https://t.co/sWq48GaEXT https://t.co/xnS69gIn6w,Wed Jun 29 09:54:41 +0000 2016,748092314766184448,719853925273366529,United States,54,11,0,0,0,cure
894,Zika vaccine is to be tested on HUMANS for the first time - https://t.co/vPeW9k3ezz https://t.co/Rtjd8FKZjE,Wed Jun 29 09:54:55 +0000 2016,748092372949544960,719549427426422784,United States,55,30,0,0,0,cure
895,Zika vaccine is to be tested on HUMANS for the first time - https://t.co/MjBgGhAXMd https://t.co/bFdujepMbK,Wed Jun 29 09:55:02 +0000 2016,748092403488296960,719860153416347648,United States,58,24,0,0,0,cure
896,Zika vaccine is to be tested on HUMANS for the first time - https://t.co/QwQWt5u8w7 https://t.co/VDZERe9Bt1,Wed Jun 29 09:55:35 +0000 2016,748092541501865984,719850246549999616,United States,68,12,0,0,0,cure
897,Zika virus vaccine for animals brings hope for human protection https://t.co/3ON72ipa4A,Wed Jun 29 09:55:54 +0000 2016,748092621889867776,277567974,"Edinburgh, Scotland",127,178,91,0,0,cure
898,#health #healthy ZIKA VIRUS BREAKTHROUGH: Scientists create vaccine that protects mice from virus... https://t.co/hROlSIV7fm #dogs #diet,Wed Jun 29 09:56:09 +0000 2016,748092684322037760,3325456555,United Kingdom,1408,2293,15,0,0,cure
899,ZIKA VIRUS BREAKTHROUGH: Scientists create vaccine that protects mice from virus: SCIENTISTS in the US have r... https://t.co/4eKE3YssBL,Wed Jun 29 09:56:11 +0000 2016,748092692261806080,2325376914,Mumbai,140,81,0,0,0,cure
900,ZIKA VIRUS BREAKTHROUGH: Scientists create vaccine that protects mice from virus: SCIENTISTS in the US have r... https://t.co/4evj4F3d9h,Wed Jun 29 09:56:11 +0000 2016,748092693784342528,2326620769,Mumbai,97,45,0,0,0,cure
